,CurrencyKey,DateKey,AverageRate,EndOfDayRate,Date
2383,14,20110306,0.00153010481217963,0.00153022188217292,2011-03-06
2384,14,20110307,0.00153137035135302,0.00153127655329248,2011-03-07
2385,14,20110308,0.00153137035135302,0.00153153429105278,2011-03-08
2386,14,20110309,0.00153137035135302,0.00153115908742918,2011-03-09
2387,14,20110310,0.00152800061120024,0.00152807089148725,2011-03-10
2388,14,20110311,0.00152788388082506,0.00152779074277978,2011-03-11
2389,14,20110312,0.00152613506295307,0.00152615835419083,2011-03-12
2390,14,20110313,0.00152613506295307,0.0015259955633205,2011-03-13
2391,14,20110314,0.00152753403002124,0.00152762713676846,2011-03-14
2392,14,20110315,0.00152753403002124,0.00152737047898338,2011-03-15
2393,14,20110316,0.00152753403002124,0.00152772048825947,2011-03-16
2394,14,20110317,0.00152494838430956,0.00152485537128017,2011-03-17
2395,14,20110318,0.00152436723897002,0.00152441348191283,2011-03-18
2396,14,20110319,0.00152264940997335,0.00152264940997335,2011-03-19
2397,14,20110320,0.00152230195194123,0.00152239442194684,2011-03-20
2398,14,20110321,0.00152322924600152,0.00152304365043102,2011-03-21
2399,14,20110322,0.00152322924600152,0.00152334526620459,2011-03-22
2400,14,20110323,0.00152322924600152,0.0015230204541647,2011-03-23
2401,14,20110324,0.0015220470802647,0.0015220700152207,2011-03-24
2402,14,20110325,0.00152088964744105,0.00152070439027357,2011-03-25
2403,14,20110326,0.00151687523701176,0.00151705956233742,2011-03-26
2404,14,20110327,0.00151973397360739,0.00151952590791673,2011-03-27
2405,14,20110328,0.00151975683890578,0.00151984923095629,2011-03-28
2406,14,20110329,0.00151975683890578,0.00151973397360739,2011-03-29
2407,14,20110330,0.00151975683890578,0.00151980303352686,2011-03-30
2408,14,20110331,0.00151860288534548,0.00151858005475696,2011-03-31
2409,14,20110401,0.00151745068285281,0.00151758885482745,2011-04-01
2410,14,20110402,0.00151572565365669,0.00151561102085647,2011-04-02
2411,14,20110403,0.00151400454201363,0.00151418817028378,2011-04-03
2412,14,20110404,0.00151480747024274,0.00151460075124197,2011-04-04
2413,14,20110405,0.00151480747024274,0.00151489903197952,2011-04-05
2414,14,20110406,0.00151480747024274,0.00151460075124197,2011-04-06
2415,14,20110407,0.0015139818494772,0.0015139818494772,2011-04-07
2416,14,20110408,0.00151263046437755,0.00151258470474347,2011-04-08
2417,14,20110409,0.00151285930408472,0.00151306554796652,2011-04-09
2418,14,20110410,0.0015111220852155,0.00151103075113792,2011-04-10
2419,14,20110411,0.00151171579743008,0.00151180721434403,2011-04-11
2420,14,20110412,0.00151171579743008,0.0015115789212738,2011-04-12
2421,14,20110413,0.00151171579743008,0.00151180721434403,2011-04-13
2422,14,20110414,0.00151000377500944,0.00150982138812978,2011-04-14
2423,14,20110415,0.00151000377500944,0.00151014059408931,2011-04-15
2424,14,20110416,0.00150829357848534,0.0015082731042176,2011-04-16
2425,14,20110417,0.00150715900527506,0.00150734097665747,2011-04-17
2426,14,20110418,0.00150543484560787,0.00150532153743306,2011-04-18
2427,14,20110419,0.00150543484560787,0.00150547994700711,2011-04-19
2428,14,20110420,0.00150543484560787,0.00150523067660119,2011-04-20
2429,14,20110421,0.00150543484560787,0.00150547994700711,2011-04-21
2430,14,20110422,0.00150543484560787,0.00150538952029107,2011-04-22
2431,14,20110423,0.0015054572826496,0.00150561617417209,2011-04-23
2432,14,20110424,0.00150342050716688,0.00150330727600722,2011-04-24
2433,14,20110425,0.00150206533984228,0.00150215559327635,2011-04-25
2434,14,20110426,0.00150206533984228,0.00150195276388597,2011-04-26
2435,14,20110427,0.00150206533984228,0.00150222351613741,2011-04-27
2436,14,20110428,0.00150319428786171,0.00150301354215201,2011-04-28
2437,14,20110429,0.00150206533984228,0.00150215559327635,2011-04-29
2438,14,20110430,0.00150093808630394,0.0015008031548083,2011-04-30
2439,14,20110501,0.00149981252343457,0.00149990250633709,2011-05-01
2440,14,20110502,0.00149981252343457,0.00149981252343457,2011-05-02
2441,14,20110503,0.00149981252343457,0.001499835018148,2011-05-03
2442,14,20110504,0.00149981252343457,0.00149972277624481,2011-05-04
2443,14,20110505,0.00149925037481259,0.00149940795876748,2011-05-05
2444,14,20110506,0.00149756645451142,0.00149752182600623,2011-05-06
2445,14,20110507,0.00149644594089039,0.00149664773357395,2011-05-07
2446,14,20110508,0.00149586415997729,0.00149579703470204,2011-05-08
2447,14,20110509,0.00149476831091181,0.00149483534388687,2011-05-09
2448,14,20110510,0.00149476831091181,0.00149474619134934,2011-05-10
2449,14,20110511,0.00149476831091181,0.00149492495401985,2011-05-11
2450,14,20110512,0.00149476831091181,0.00149458958569977,2011-05-12
2451,14,20110513,0.00149420993649608,0.00149441112654838,2011-05-13
2452,14,20110514,0.00149198060425214,0.00149195856711702,2011-05-14
2453,14,20110515,0.00149198060425214,0.00149206964981125,2011-05-15
2454,14,20110516,0.00149142431021626,0.00149135780522241,2011-05-16
2455,14,20110517,0.00149142431021626,0.00149155778294851,2011-05-17
2456,14,20110518,0.00149142431021626,0.0014913133235871,2011-05-18
2457,14,20110519,0.00149186931224825,0.00149195856711702,2011-05-19
2458,14,20110520,0.00149086843086098,0.00149080197543188,2011-05-20
2459,14,20110521,0.00148920327624721,0.00148922545384146,2011-05-21
2460,14,20110522,0.00148975791433892,0.00148969155787325,2011-05-22
2461,14,20110523,0.00148953600953303,0.00148975791433892,2011-05-23
2462,14,20110524,0.00148964695367198,0.00148960257403325,2011-05-24
2463,14,20110525,0.00148964695367198,0.00148984669477511,2011-05-25
2464,14,20110526,0.00148864905098623,0.00148853847700781,2011-05-26
2465,14,20110527,0.00148864905098623,0.00148873769930476,2011-05-27
2466,14,20110528,0.00148645836430122,0.00148623744129362,2011-05-28
2467,14,20110529,0.00148582228376828,0.00148586224363119,2011-05-29
2468,14,20110530,0.00148643626904496,0.00148639230143917,2011-05-30
2469,14,20110531,0.00148643626904496,0.00148645836430122,2011-05-31
2470,14,20110601,0.00148643626904496,0.00148625953063924,2011-06-01
2471,14,20110602,0.00148698884758364,0.00148714386436415,2011-06-02
2472,14,20110603,0.00148643626904496,0.00148630393221027,2011-06-03
2473,14,20110604,0.00148643626904496,0.0014865025567844,2011-06-04
2474,14,20110605,0.00148643626904496,0.00148625953063924,2011-06-05
2475,14,20110606,0.00148643626904496,0.00148654675189535,2011-06-06
2476,14,20110607,0.00148604750002229,0.00148599450182034,2011-06-07
2477,14,20110608,0.00148562604801633,0.00148577393741534,2011-06-08
2478,14,20110609,0.00148478099480327,0.0014846489525282,2011-06-09
2479,14,20110610,0.0014830194275545,0.00148321739517361,2011-06-10
2480,14,20110611,0.00148148148148148,0.00148130591929845,2011-06-11
2481,14,20110612,0.00147983721790603,0.00147999074709785,2011-06-12
2482,14,20110613,0.00147981553803355,0.00147972794905711,2011-06-13
2483,14,20110614,0.00147981553803355,0.00147999074709785,2011-06-14
2484,14,20110615,0.00147981553803355,0.00147974984532915,2011-06-15
2485,14,20110616,0.00147981553803355,0.00148003455584681,2011-06-16
2486,14,20110617,0.00147819660014782,0.00147815311862962,2011-06-17
2487,14,20110618,0.00147819660014782,0.00147841535754219,2011-06-18
2488,14,20110619,0.00147710487444609,0.00147708327455773,2011-06-19
2489,14,20110620,0.00147568825731399,0.00147584049115972,2011-06-20
2490,14,20110621,0.00147568825731399,0.00147549207660755,2011-06-21
2491,14,20110622,0.00147568825731399,0.00147584049115972,2011-06-22
2492,14,20110623,0.00147555739180475,0.00147551384769746,2011-06-23
2493,14,20110624,0.00147547030616009,0.00147566648107701,2011-06-24
2494,14,20110625,0.00147492625368732,0.00147481770884414,2011-06-25
2495,14,20110626,0.00147210363609598,0.00147232037691402,2011-06-26
2496,14,20110627,0.0014718871757267,0.00147184384796501,2011-06-27
2497,14,20110628,0.0014718871757267,0.00147195195548817,2011-06-28
2498,14,20110629,0.0014718871757267,0.00147182218504072,2011-06-29
2499,14,20110630,0.00147167034584253,0.00147177864449187,2011-06-30
2500,14,20110701,0.00147035038449663,0.001470220896279,2011-07-01
2501,14,20110702,0.00146788990825688,0.00146795455212707,2011-07-02
2502,14,20110703,0.00146778218112432,0.00146760985059732,2011-07-03
2503,14,20110704,0.00146778218112432,0.00146795455212707,2011-07-04
2504,14,20110705,0.00146778218112432,0.00146758852750826,2011-07-05
2505,14,20110706,0.00146778218112432,0.00146784703096379,2011-07-06
2506,14,20110707,0.00146681334800147,0.00146661973483515,2011-07-07
2507,14,20110708,0.00146518021203795,0.00146526587249256,2011-07-08
2508,14,20110709,0.00146412884333821,0.00146397880158695,2011-07-09
2509,14,20110710,0.00146305779078274,0.00146312200974439,2011-07-10
2510,14,20110711,0.00146198830409357,0.00146194577087596,2011-07-11
2511,14,20110712,0.00146198830409357,0.00146205242920011,2011-07-12
2512,14,20110713,0.00146198830409357,0.0014619671440428,2011-07-13
2513,14,20110714,0.00146198830409357,0.00146209518239637,2011-07-14
2514,14,20110715,0.00146359312111233,0.00146357191458185,2011-07-15
2515,14,20110716,0.00146842878120411,0.00146845034435161,2011-07-16
2516,14,20110717,0.00146896804994491,0.00146892510964424,2011-07-17
2517,14,20110718,0.00147221199852779,0.00147236394952206,2011-07-18
2518,14,20110719,0.00147221199852779,0.00147212552402148,2011-07-19
2519,14,20110720,0.00147221199852779,0.00147225534796755,2011-07-20
2520,14,20110721,0.00147221199852779,0.00147206029558971,2011-07-21
2521,14,20110722,0.00147275405007364,0.00147294950331406,2011-07-22
2522,14,20110723,0.00147112909157779,0.00147104274423612,2011-07-23
2523,14,20110724,0.00147058823529412,0.00147078311405673,2011-07-24
2524,14,20110725,0.00146972390795472,0.00146961569549563,2011-07-25
2525,14,20110726,0.00146972390795472,0.00146981010053501,2011-07-26
2526,14,20110727,0.00146972390795472,0.0014695940981101,2011-07-27
2527,14,20110728,0.00147004777655274,0.00147009099863282,2011-07-28
2528,14,20110729,0.00146894668737098,0.00146888195609247,2011-07-29
2529,14,20110730,0.00146735143066764,0.00146741602711785,2011-07-30
2530,14,20110731,0.00146735143066764,0.00146728705519743,2011-07-31
2531,14,20110801,0.00146679204805093,0.00146681334800147,2011-08-01
2532,14,20110802,0.00146679204805093,0.00146661973483515,2011-08-02
2533,14,20110803,0.00146679204805093,0.00146696418656322,2011-08-03
2534,14,20110804,0.00146681334800147,0.00146674901973496,2011-08-04
2535,14,20110805,0.00146681334800147,0.00146685638009183,2011-08-05
2536,14,20110806,0.00146911911617794,0.00146901120855552,2011-08-06
2537,14,20110807,0.00146911911617794,0.00146929180135175,2011-08-07
2538,14,20110808,0.00146786857702912,0.00146784703096379,2011-08-08
2539,14,20110809,0.00146786857702912,0.001467911455581,2011-08-09
2540,14,20110810,0.00146786857702912,0.00146769601080224,2011-08-10
2541,14,20110811,0.00146786857702912,0.00146808407247696,2011-08-11
2542,14,20110812,0.00146681334800147,0.00146666275556599,2011-08-12
2543,14,20110813,0.00146696397136486,0.00146702874892228,2011-08-13
2544,14,20110814,0.00146520146520147,0.00146511581227706,2011-08-14
2545,14,20110815,0.00146520146520147,0.00146526587249256,2011-08-15
2546,14,20110816,0.00146520146520147,0.00146505120353956,2011-08-16
2547,14,20110817,0.00146520146520147,0.00146530881383252,2011-08-17
2548,14,20110818,0.00146627565982405,0.00146621137870935,2011-08-18
2549,14,20110819,0.00146327209003103,0.00146342177278914,2011-08-19
2550,14,20110820,0.00146410762128045,0.00146410762128045,2011-08-20
2551,14,20110821,0.00146267259536625,0.00146282236947967,2011-08-21
2552,14,20110822,0.00146252285191956,0.00146241612495117,2011-08-22
2553,14,20110823,0.00146252285191956,0.00146254424196332,2011-08-23
2554,14,20110824,0.00146252285191956,0.00146235175409093,2011-08-24
2555,14,20110825,0.00146168934160981,0.00146177459435755,2011-08-25
2556,14,20110826,0.0014609203798393,0.00146079254715329,2011-08-26
2557,14,20110827,0.00145985401459854,0.00146004605861296,2011-08-27
2558,14,20110828,0.00145932141554177,0.00145919386251388,2011-08-28
2559,14,20110829,0.00145878920495988,0.00145883176752057,2011-08-29
2560,14,20110830,0.00145878920495988,0.00145868302219868,2011-08-30
2561,14,20110831,0.00145878920495988,0.00145898096890634,2011-08-31
2562,14,20110901,0.00145698258905806,0.00145681299721938,2011-09-01
2563,14,20110902,0.00145770491067257,0.00145774719748101,2011-09-02
2564,14,20110903,0.00145772594752187,0.00145759867323538,2011-09-03
2565,14,20110904,0.00145613396432472,0.00145619757688723,2011-09-04
2566,14,20110905,0.00145560407569141,0.00145547717164108,2011-09-05
2567,14,20110906,0.00145560407569141,0.00145573121378869,2011-09-06
2568,14,20110907,0.00145560407569141,0.0014553922282055,2011-09-07
2569,14,20110908,0.00145560407569141,0.00145571002256351,2011-09-08
2570,14,20110909,0.0014543339150669,0.00145429161455455,2011-09-09
2571,14,20110910,0.00145348837209302,0.00145365761333551,2011-09-10
2572,14,20110911,0.00145211667060432,0.00145201103528387,2011-09-11
2573,14,20110912,0.00145454545454545,0.00145473610432436,2011-09-12
2574,14,20110913,0.00145346745737234,0.00145336183666567,2011-09-13
2575,14,20110914,0.00145346745737234,0.00145357288214431,2011-09-14
2576,14,20110915,0.00145452450939252,0.00145452450939252,2011-09-15
2577,14,20110916,0.00145401672119229,0.00145405900571445,2011-09-16
2578,14,20110917,0.00145243282498184,0.00145241194062714,2011-09-17
2579,14,20110918,0.00145188475693779,0.00145201103528387,2011-09-18
2580,14,20110919,0.0014529395072995,0.00145285507087826,2011-09-19
2581,14,20110920,0.0014529395072995,0.00145308708350891,2011-09-20
2582,14,20110921,0.0014529395072995,0.00145272822360393,2011-09-21
2583,14,20110922,0.00145243282498184,0.00145262292131476,2011-09-22
2584,14,20110923,0.0014519056261343,0.00145180044306046,2011-09-23
2585,14,20110924,0.00145416472778036,0.00145429161455455,2011-09-24
2586,14,20110925,0.0014519056261343,0.00145175807903371,2011-09-25
2587,14,20110926,0.00145137880986938,0.00145150521090371,2011-09-26
2588,14,20110927,0.00145137880986938,0.00145131582823909,2011-09-27
2589,14,20110928,0.00145137880986938,0.00145144200763459,2011-09-28
2590,14,20110929,0.00145137880986938,0.00145118924959004,2011-09-29
2591,14,20110930,0.00145085237577077,0.00145095763203714,2011-09-30
2592,14,20111001,0.00145085237577077,0.00145068399750482,2011-10-01
2593,14,20111002,0.00145032632342277,0.00145036839357197,2011-10-02
2594,14,20111003,0.00144977984368184,0.00144975882537061,2011-10-03
2595,14,20111004,0.00144977984368184,0.00144982167193435,2011-10-04
2596,14,20111005,0.00144977984368184,0.00144975882537061,2011-10-05
2597,14,20111006,0.00144992677869768,0.00145009498122127,2011-10-06
2598,14,20111007,0.00145030549960196,0.00145013703795009,2011-10-07
2599,14,20111008,0.00145030549960196,0.00145034735819229,2011-10-08
2600,14,20111009,0.00144980065241029,0.0014496115041169,2011-10-09
2601,14,20111010,0.00145030549960196,0.00145034735819229,2011-10-10
2602,14,20111011,0.00145030549960196,0.00145022136904088,2011-10-11
2603,14,20111012,0.00145030549960196,0.00145038942956184,2011-10-12
2604,14,20111013,0.00145032632342277,0.00145030549960196,2011-10-13
2605,14,20111014,0.00144980065241029,0.001449863712811,2011-10-14
2606,14,20111015,0.00145085237577077,0.00145066295296951,2011-10-15
2607,14,20111016,0.00145243282498184,0.00145258072027377,2011-10-16
2608,14,20111017,0.00145032632342277,0.00145028446604659,2011-10-17
2609,14,20111018,0.00145032632342277,0.00145038942956184,2011-10-18
2610,14,20111019,0.00145032632342277,0.00145015806722933,2011-10-19
2611,14,20111020,0.00144977984368184,0.00144996903591124,2011-10-20
2612,14,20111021,0.00144872547651841,0.00144851961295556,2011-10-21
2613,14,20111022,0.00144927536231884,0.00144927536231884,2011-10-22
2614,14,20111023,0.00144927536231884,0.00144925456866633,2011-10-23
2615,14,20111024,0.00144875045273452,0.00144877144181734,2011-10-24
2616,14,20111025,0.00144875045273452,0.00144872967414158,2011-10-25
2617,14,20111026,0.00144875045273452,0.00144883441271497,2011-10-26
2618,14,20111027,0.00144937429786874,0.00144933837703089,2011-10-27
2619,14,20111028,0.00144822592324403,0.00144824689713102,2011-10-28
2620,14,20111029,0.00144864551644213,0.00144843589925201,2011-10-29
2621,14,20111030,0.00145032632342277,0.00145051586871613,2011-10-30
2622,14,20111031,0.00145085237577077,0.00145074734524116,2011-10-31
2623,14,20111101,0.00145085237577077,0.00145089447644473,2011-11-01
2624,14,20111102,0.00145085237577077,0.00145066295296951,2011-11-02
2625,14,20111103,0.00144864551644213,0.00144883441271497,2011-11-03
2626,14,20111104,0.00144768102491184,0.00144761815423184,2011-11-04
2627,14,20111105,0.00144822592324403,0.00144824689713102,2011-11-05
2628,14,20111106,0.00144872967414158,0.00144870868626895,2011-11-06
2629,14,20111107,0.00144770177343467,0.00144780657304184,2011-11-07
2630,14,20111108,0.00144770177343467,0.00144766006741174,2011-11-08
2631,14,20111109,0.00144770177343467,0.00144772273214234,2011-11-09
2632,14,20111110,0.00144927536231884,0.00144921256310777,2011-11-10
2633,14,20111111,0.00144872967414158,0.0014488975990173,2011-11-11
2634,14,20111112,0.00144770177343467,0.001447597198552,2011-11-12
2635,14,20111113,0.00144782753478406,0.00144801621778164,2011-11-13
2636,14,20111114,0.00144782753478406,0.00144778561190659,2011-11-14
2637,14,20111115,0.00144782753478406,0.00144793256225133,2011-11-15
2638,14,20111116,0.00144782753478406,0.00144776465137827,2011-11-16
2639,14,20111117,0.00144613159797542,0.00144629913023909,2011-11-17
2640,14,20111118,0.00144613159797542,0.00144606907091074,2011-11-18
2641,14,20111119,0.0014461108944355,0.00144621525467851,2011-11-19
2642,14,20111120,0.0014461108944355,0.0014461108944355,2011-11-20
2643,14,20111121,0.00144560896277557,0.00144565075968947,2011-11-21
2644,14,20111122,0.00144560896277557,0.001445400014454,2011-11-22
2645,14,20111123,0.00144560896277557,0.00144579727695649,2011-11-23
2646,14,20111124,0.00144558827419745,0.00144544179928595,2011-11-24
2647,14,20111125,0.00144404332129964,0.00144425208611382,2011-11-25
2648,14,20111126,0.00144446049400549,0.00144433531688717,2011-11-26
2649,14,20111127,0.00144446049400549,0.00144448156762073,2011-11-27
2650,14,20111128,0.00144341801385681,0.00144331384859638,2011-11-28
2651,14,20111129,0.00144341801385681,0.0014434182222024,2011-11-29
2652,14,20111130,0.00144341801385681,0.00144329301734838,2011-11-30
2653,14,20111201,0.00144307224308263,0.00144327218670169,2011-12-01
2654,14,20111202,0.00144364723036279,0.00144348072859401,2011-12-02
2655,14,20111203,0.00144402267750974,0.00144418951290232,2011-12-03
2656,14,20111204,0.00144573436076855,0.0014456925590204,2011-12-04
2657,14,20111205,0.00144341801385681,0.00144343905706478,2011-12-05
2658,14,20111206,0.00144341801385681,0.00144327218670169,2011-12-06
2659,14,20111207,0.00144341801385681,0.0014436263894904,2011-12-07
2660,14,20111208,0.00144248106743599,0.00144231462651263,2011-12-08
2661,14,20111209,0.00144040331292762,0.00144048630817764,2011-12-09
2662,14,20111210,0.00144144144144144,0.0014414000953342,2011-12-10
2663,14,20111211,0.00143986428415203,0.00144007163492341,2011-12-11
2664,14,20111212,0.00144038277307965,0.00144021660857793,2011-12-12
2665,14,20111213,0.00144038277307965,0.00144054876841003,2011-12-13
2666,14,20111214,0.00144038277307965,0.00144036202635315,2011-12-14
2667,14,20111215,0.00144156611742998,0.00144156611742998,2011-12-15
2668,14,20111216,0.00144196106705119,0.00144194048275302,2011-12-16
2669,14,20111217,0.00144092219020173,0.00144098448059714,2011-12-17
2670,14,20111218,0.00143967751223726,0.00143965678582226,2011-12-18
2671,14,20111219,0.00143822810297713,0.00143824899513138,2011-12-19
2672,14,20111220,0.00143822810297713,0.00143814536773377,2011-12-20
2673,14,20111221,0.00143822810297713,0.00143833153541891,2011-12-21
2674,14,20111222,0.00143936667866139,0.00143915953083399,2011-12-22
2675,14,20111223,0.00143905618636584,0.00143918024293363,2011-12-23
2676,14,20111224,0.00143833153541891,0.00143812468541023,2011-12-24
2677,14,20111225,0.00143936667866139,0.00143951192484481,2011-12-25
2678,14,20111226,0.00143936667866139,0.00143932545149121,2011-12-26
2679,14,20111227,0.00143936667866139,0.00143949099598382,2011-12-27
2680,14,20111228,0.00143936667866139,0.00143920095562943,2011-12-28
2681,14,20111229,0.00143771116382719,0.00143783519532991,2011-12-29
2682,14,20111230,0.0014372774286072,0.00143715328676957,2011-12-30
2683,14,20111231,0.0014372774286072,0.0014372774286072,2011-12-31
2684,14,20120101,0.00143781452192667,0.00143779405584306,2012-01-01
2685,14,20120102,0.0014367816091954,0.00143692633410348,2012-01-02
2686,14,20120103,0.0014367816091954,0.00143659584249163,2012-01-03
2687,14,20120104,0.0014367816091954,0.00143688483368058,2012-01-04
2688,14,20120105,0.00143781452192667,0.00143773204096559,2012-01-05
2689,14,20120106,0.00143729787998563,0.0014373598574139,2012-01-06
2690,14,20120107,0.00143572977211092,0.00143556467936663,2012-01-07
2691,14,20120108,0.00143626570915619,0.00143638949137448,2012-01-08
2692,14,20120109,0.00143513203214696,0.00143511164235755,2012-01-09
2693,14,20120110,0.00143513203214696,0.00143521462701858,2012-01-10
2694,14,20120111,0.00143513203214696,0.00143494689763763,2012-01-11
2695,14,20120112,0.00143523501973448,0.00143540003666012,2012-01-12
2696,14,20120113,0.00143418544505428,0.0014340412717078,2012-01-13
2697,14,20120114,0.00143535862435229,0.00143544124530844,2012-01-14
2698,14,20120115,0.00143523501973448,0.00143509084125025,2012-01-15
2699,14,20120116,0.00143420580853352,0.00143430866322433,2012-01-16
2700,14,20120117,0.00143420580853352,0.00143414430847641,2012-01-17
2701,14,20120118,0.00143420580853352,0.0014343705888622,2012-01-18
2702,14,20120119,0.00143420580853352,0.00143416487647036,2012-01-19
2703,14,20120120,0.00143307537976498,0.00143317807237549,2012-01-20
2704,14,20120121,0.00143305484300884,0.00143287024399918,2012-01-21
2705,14,20120122,0.00143330132293712,0.00143350678765464,2012-01-22
2706,14,20120123,0.00143172121524497,0.00143151646694865,2012-01-23
2707,14,20120124,0.00143172121524497,0.00143176221293168,2012-01-24
2708,14,20120125,0.00143172121524497,0.00143170071728206,2012-01-25
2709,14,20120126,0.00143535862435229,0.00143535862435229,2012-01-26
2710,14,20120127,0.00143153675470618,0.00143143429716576,2012-01-27
2711,14,20120128,0.00143102461362335,0.00143108625600502,2012-01-28
2712,14,20120129,0.00143215180809166,0.00143211099318473,2012-01-29
2713,14,20120130,0.00143112701252236,0.00143116797618537,2012-01-30
2714,14,20120131,0.00143112701252236,0.00143112701252236,2012-01-31
2715,14,20120201,0.00143112701252236,0.00143116797618537,2012-02-01
2716,14,20120202,0.00143161893625273,0.00143151646694865,2012-02-02
2717,14,20120203,0.0014305949028762,0.00143067656694851,2012-02-03
2718,14,20120204,0.00143124991054688,0.00143112701252236,2012-02-04
2719,14,20120205,0.00142908181493391,0.00142912266159804,2012-02-05
2720,14,20120206,0.00142957233342945,0.00142938822184105,2012-02-06
2721,14,20120207,0.00142957233342945,0.00142967432018986,2012-02-07
2722,14,20120208,0.00142957233342945,0.00142955189695104,2012-02-08
2723,14,20120209,0.00142957233342945,0.00142967432018986,2012-02-09
2724,14,20120210,0.0014305949028762,0.00143055397201178,2012-02-10
2725,14,20120211,0.00142957233342945,0.00142971520073201,2012-02-11
2726,14,20120212,0.0014290615966991,0.00142895949314235,2012-02-12
2727,14,20120213,0.00142855122477554,0.00142873491666689,2012-02-13
2728,14,20120214,0.00142855122477554,0.00142849000464116,2012-02-14
2729,14,20120215,0.00142855122477554,0.00142869388804755,2012-02-15
2730,14,20120216,0.00142855122477554,0.00142855122477554,2012-02-16
2731,14,20120217,0.00142806140664049,0.00142812259004313,2012-02-17
2732,14,20120218,0.00143008343535787,0.00142989919210696,2012-02-18
2733,14,20120219,0.00143110673637683,0.00143114749406074,2012-02-19
2734,14,20120220,0.00143129108610518,0.00143114749406074,2012-02-20
2735,14,20120221,0.00143129108610518,0.00143145478750054,2012-02-21
2736,14,20120222,0.00143129108610518,0.00143127060045666,2012-02-22
2737,14,20120223,0.00143334261661568,0.00143346568999871,2012-02-23
2738,14,20120224,0.00143201440033681,0.00143192622716078,2012-02-24
2739,14,20120225,0.00142989919210696,0.00143000163449187,2012-02-25
2740,14,20120226,0.00142855122477554,0.00142844919413324,2012-02-26
2741,14,20120227,0.00142798004083737,0.00142806140664049,2012-02-27
2742,14,20120228,0.00142694063926941,0.00142685919753439,2012-02-28
2743,14,20120229,0.0014265335235378,0.00142661492809861,2012-02-29
2744,14,20120301,0.00143010368251698,0.00142994008551042,2012-03-01
2745,14,20120302,0.00142959256611866,0.00142977673035512,2012-03-02
2746,14,20120303,0.00142795944595173,0.0014279186657528,2012-03-03
2747,14,20120304,0.00142908181493391,0.00142908181493391,2012-03-04
2748,14,20120305,0.00142918393597256,0.0014290615966991,2012-03-05
2749,14,20120306,0.00142918393597256,0.00142922499274311,2012-03-06
2750,14,20120307,0.00142918393597256,0.00142914308580575,2012-03-07
2751,14,20120308,0.0014290615966991,0.00142916351059725,2012-03-08
2752,14,20120309,0.00142836737608913,0.00142834697404694,2012-03-09
2753,14,20120310,0.00142734798743934,0.00142745006458498,2012-03-10
2754,14,20120311,0.00142834085354793,0.00142822477801459,2012-03-11
2755,14,20120312,0.00142714428428714,0.00142726670290973,2012-03-12
2756,14,20120313,0.00142714428428714,0.00142704245451302,2012-03-13
2757,14,20120314,0.00142714428428714,0.0014272055928191,2012-03-14
2758,14,20120315,0.00142714428428714,0.00142696120477764,2012-03-15
2759,14,20120316,0.0014265335235378,0.00142669654549685,2012-03-16
2760,14,20120317,0.00142714428428714,0.00142700193030551,2012-03-17
2761,14,20120318,0.00142602495543672,0.00142602495543672,2012-03-18
2762,14,20120319,0.00142551674982181,0.00142539503754419,2012-03-19
2763,14,20120320,0.00142551674982181,0.00142569986537116,2012-03-20
2764,14,20120321,0.00142551674982181,0.00142537451715438,2012-03-21
2765,14,20120322,0.00142602495543672,0.00142614697870763,2012-03-22
2766,14,20120323,0.00142514517597621,0.00142511044605957,2012-03-23
2767,14,20120324,0.00142448133566208,0.00142462318716699,2012-03-24
2768,14,20120325,0.00142399430402278,0.00142397422948398,2012-03-25
2769,14,20120326,0.00142346748423047,0.00142362960346648,2012-03-26
2770,14,20120327,0.00142346748423047,0.00142344722192211,2012-03-27
2771,14,20120328,0.00142346748423047,0.0014236091338762,2012-03-28
2772,14,20120329,0.00142308239647076,0.00142300139454137,2012-03-29
2773,14,20120330,0.00142308239647076,0.00142308239647076,2012-03-30
2774,14,20120331,0.00142095914742451,0.00142093915836921,2012-03-31
2775,14,20120401,0.00142095914742451,0.00142116129057931,2012-04-01
2776,14,20120402,0.0014194464158978,0.00141940632195059,2012-04-02
2777,14,20120403,0.0014194464158978,0.00141946656446507,2012-04-03
2778,14,20120404,0.0014194464158978,0.00141928524794913,2012-04-04
2779,14,20120405,0.00142095914742451,0.0014211410938722,2012-04-05
2780,14,20120406,0.00141892295517949,0.00141882229520329,2012-04-06
2781,14,20120407,0.00141892295517949,0.00141900329208764,2012-04-07
2782,14,20120408,0.00141922683360559,0.00141916459740642,2012-04-08
2783,14,20120409,0.00141995030173944,0.00142001079208202,2012-04-09
2784,14,20120410,0.00141995030173944,0.00141984969755072,2012-04-10
2785,14,20120411,0.00141995030173944,0.00141997046461434,2012-04-11
2786,14,20120412,0.00142005112184039,0.00141999062806185,2012-04-12
2787,14,20120413,0.00141864114323183,0.00141870132081093,2012-04-13
2788,14,20120414,0.00141914445741069,0.00141894288754878,2012-04-14
2789,14,20120415,0.00141801732817175,0.00141813818593749,2012-04-15
2790,14,20120416,0.00141902967034947,0.00141894288754878,2012-04-16
2791,14,20120417,0.00141542816702052,0.00141558866051197,2012-04-17
2792,14,20120418,0.00141039943922518,0.00141027810684267,2012-04-18
2793,14,20120419,0.00141841979807659,0.0014185000780175,2012-04-19
